,2012-02-23 06:00:00,2012-02-23 09:00:00,2012-02-23 12:00:00,2012-02-23 15:00:00,2012-02-23 18:00:00,2012-02-23 21:00:00,2012-02-24 00:00:00,2012-02-24 03:00:00,2012-02-24 06:00:00
DWPC,1.92,1.55,1.81,3.23,5.26,6.62,5.59,2.43,1.31
HCLD,6.0,56.0,82.0,98.0,100.0,98.0,60.0,0.0,0.0
LCLD,1.0,0.0,64.0,79.0,-9999.0,11.0,81.0,65.0,1.0
MCLD,1.0,48.0,92.0,98.0,98.0,99.0,99.0,67.0,1.0
PRCP,0.0,0.0,0.57,2.15,0.05,0.3,0.71,0.21,0.0
PRES,970.8,970.5,969.0,968.0,967.0,965.1,966.4,966.3,966.9
TMPC,3.74,3.24,3.74,5.34,9.24,9.54,7.74,5.74,3.14
UWND,3.2,1.5,-1.3,-3.2,2.3,4.8,5.2,6.1,6.6
VWND,-0.6,1.6,3.5,5.5,6.1,3.8,1.7,2.8,2.6
WSPD,3.2557641192199416,2.193171219946131,3.7336309405188937,6.363175307973213,6.519202405202648,6.1220911460055865,5.470831746635972,6.711929677819933,7.093659140387279
