,2014-06-24 06:00:00,2014-06-24 09:00:00,2014-06-24 12:00:00,2014-06-24 15:00:00,2014-06-24 18:00:00,2014-06-24 21:00:00,2014-06-25 00:00:00,2014-06-25 03:00:00,2014-06-25 06:00:00
DWPC,19.99,19.69,19.98,21.19,21.54,21.25,21.38,19.63,18.37
HCLD,76.0,93.0,99.0,99.0,99.0,99.0,99.0,62.0,38.0
LCLD,0.0,0.0,2.0,43.0,41.0,98.0,80.0,5.0,1.0
MCLD,44.0,89.0,51.0,44.0,68.0,97.0,1.0,0.0,0.0
PRCP,0.0,1.15,2.17,4.88,7.98,13.68,1.36,2.22,0.25
PRES,984.1,983.2,983.1,982.9,983.0,982.1,982.8,984.5,985.3
TMPC,20.84,20.44,20.74,22.84,22.54,21.84,21.94,20.14,18.84
UWND,1.0,-0.2,-2.5,-2.5,-2.5,-1.5,0.2,2.0,1.7
VWND,1.0,1.2,0.1,2.1,1.5,-1.3,-3.0,-2.5,-2.5
WSPD,1.4142135623730951,1.2165525060596438,2.5019992006393608,3.2649655434629015,2.9154759474226504,1.9849433241279208,3.0066592756745814,3.2015621187164243,3.023243291566195
