,2013-03-31 06:00:00,2013-03-31 09:00:00,2013-03-31 12:00:00,2013-03-31 15:00:00,2013-03-31 18:00:00,2013-03-31 21:00:00,2013-04-01 00:00:00,2013-04-01 03:00:00,2013-04-01 06:00:00
DWPC,5.48,5.73,5.49,5.28,5.82,4.77,3.53,3.21,0.92
HCLD,22.0,0.0,68.0,65.0,1.0,0.0,0.0,0.0,0.0
LCLD,34.0,48.0,54.0,88.0,24.0,41.0,23.0,0.0,0.0
MCLD,1.0,0.0,26.0,93.0,3.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.02,0.07,0.04,0.01,0.02,0.0,0.0,0.0
PRES,983.8,982.4,982.3,983.6,983.3,983.5,984.8,986.5,987.6
TMPC,6.04,6.04,5.94,8.24,11.74,10.44,7.84,5.54,3.24
UWND,1.1,3.3,3.9,4.8,5.5,6.3,2.9,2.3,2.2
VWND,1.9,0.4,-1.0,-2.1,-1.6,-3.2,-1.4,-2.8,-2.9
WSPD,2.195449840010015,3.324154027718932,4.026164427839479,5.239274758971894,5.728001396647874,7.066116330771806,3.2202484376209237,3.6235341863986874,3.640054944640259
