,2014-07-15 06:00:00,2014-07-15 09:00:00,2014-07-15 12:00:00,2014-07-15 15:00:00,2014-07-15 18:00:00,2014-07-15 21:00:00,2014-07-16 00:00:00,2014-07-16 03:00:00,2014-07-16 06:00:00
DWPC,12.34,10.29,10.33,10.49,11.49,12.15,14.06,12.11,11.25
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,1.0,0.0,0.0,24.0,52.0,66.0,54.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.02,0.03,0.08,0.04,0.0,0.0
PRES,985.3,986.1,986.2,986.8,987.7,987.2,986.6,987.8,987.8
TMPC,12.84,10.54,10.74,15.84,17.44,18.54,17.64,12.74,11.64
UWND,2.7,3.1,3.3,3.3,2.7,1.8,1.8,1.9,2.2
VWND,-2.8,-1.5,-1.5,-3.6,-4.1,-3.2,-1.0,-1.5,-1.2
WSPD,3.8897300677553446,3.443835071544513,3.6249137920783716,4.883646178829912,4.909175083453431,3.6715119501371642,2.0591260281974,2.420743687382041,2.505992817228334
