,2016-08-18 06:00:00,2016-08-18 09:00:00,2016-08-18 12:00:00,2016-08-18 15:00:00,2016-08-18 18:00:00,2016-08-18 21:00:00,2016-08-19 00:00:00,2016-08-19 03:00:00,2016-08-19 06:00:00
DWPC,20.45,19.29,18.92,21.69,23.05,23.58,23.18,21.44,20.03
HCLD,15.0,49.0,23.0,0.0,48.0,4.0,30.0,92.0,88.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,2.24,0.73,0.46,0.21,0.06
PRES,991.0,990.7,990.5,991.0,990.2,988.3,987.7,988.6,987.8
TMPC,21.14,20.14,19.64,24.54,26.84,27.14,25.14,22.04,20.64
UWND,1.7,1.3,0.6,0.7,1.1,2.1,1.2,0.0,0.3
VWND,2.1,2.4,2.2,2.6,3.9,3.2,2.2,3.2,2.9
WSPD,2.701851217221259,2.7294688127912363,2.280350850198276,2.6925824035672523,4.052159917870962,3.8275318418009276,2.505992817228334,3.2,2.9154759474226504
