,2011-12-08 06:00:00,2011-12-08 09:00:00,2011-12-08 12:00:00,2011-12-08 15:00:00,2011-12-08 18:00:00,2011-12-08 21:00:00,2011-12-09 00:00:00,2011-12-09 03:00:00,2011-12-09 06:00:00
DWPC,-6.91,-7.08,-7.19,-7.22,-6.66,-5.66,-4.99,-4.31,-2.86
HCLD,0.0,0.0,0.0,0.0,8.0,33.0,77.0,96.0,96.0
LCLD,0.0,33.0,13.0,0.0,56.0,100.0,92.0,30.0,20.0
MCLD,2.0,65.0,1.0,0.0,0.0,0.0,46.0,96.0,100.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.29
PRES,994.1,994.8,995.2,996.9,996.5,995.3,996.1,996.4,996.8
TMPC,-2.76,-2.16,-2.76,-0.96,2.24,2.64,0.24,-0.46,-1.06
UWND,3.1,2.3,1.6,1.8,2.8,2.6,2.2,1.8,0.9
VWND,0.1,-0.1,0.1,1.6,2.0,0.9,-0.4,-1.1,-2.3
WSPD,3.1016124838541645,2.3021728866442674,1.6031219541881399,2.4083189157584592,3.4409301068170506,2.751363298439521,2.23606797749979,2.1095023109728985,2.4698178070456938
