,2019-01-09 06:00:00,2019-01-09 09:00:00,2019-01-09 12:00:00,2019-01-09 15:00:00,2019-01-09 18:00:00,2019-01-09 21:00:00,2019-01-10 00:00:00,2019-01-10 03:00:00,2019-01-10 06:00:00
DWPC,-7.92,-10.05,-11.91,-13.68,-13.77,-13.58,-14.12,-14.89,-15.29
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,993.1,994.3,995.3,997.6,997.7,997.9,999.2,999.8,1000.5
TMPC,-0.36,-2.76,-3.46,-4.06,-2.16,-2.26,-4.16,-5.06,-5.96
UWND,6.5,6.5,6.4,5.8,5.5,5.1,3.5,2.5,1.7
VWND,-5.5,-5.2,-5.3,-6.1,-5.7,-5.3,-5.0,-5.1,-4.4
WSPD,8.514693182963201,8.324061508662703,8.309632964216892,8.417244204607586,7.920858539325141,7.355270219373317,6.103277807866851,5.67978872846517,4.7169905660283025
