,2011-08-30 06:00:00,2011-08-30 09:00:00,2011-08-30 12:00:00,2011-08-30 15:00:00,2011-08-30 18:00:00,2011-08-30 21:00:00,2011-08-31 00:00:00,2011-08-31 03:00:00,2011-08-31 06:00:00
DWPC,11.57,10.83,11.21,14.41,16.61,17.94,17.6,17.03,15.93
HCLD,99.0,76.0,92.0,81.0,97.0,97.0,93.0,99.0,99.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,48.0
MCLD,0.0,0.0,0.0,0.0,86.0,58.0,62.0,86.0,78.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.13
PRES,989.8,990.3,990.7,991.4,990.9,989.5,989.5,990.3,990.6
TMPC,14.34,12.34,13.04,18.94,22.24,24.04,20.74,18.24,17.04
UWND,-2.3,-2.1,-2.4,-1.0,-2.0,-1.8,-2.7,-3.2,-3.1
VWND,1.4,1.2,1.1,1.4,1.5,1.4,0.0,0.6,1.0
WSPD,2.692582403567252,2.4186773244895647,2.640075756488817,1.7204650534085253,2.5,2.280350850198276,2.7,3.2557641192199416,3.2572994949804666
