,2014-12-12 06:00:00,2014-12-12 09:00:00,2014-12-12 12:00:00,2014-12-12 15:00:00,2014-12-12 18:00:00,2014-12-12 21:00:00,2014-12-13 00:00:00,2014-12-13 03:00:00,2014-12-13 06:00:00
DWPC,-6.43,-6.42,-5.83,-4.6,-2.71,-0.59,-1.38,-1.19,-0.74
HCLD,0.0,0.0,0.0,0.0,0.0,28.0,40.0,16.0,10.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,1.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,997.3,998.1,998.0,999.5,998.2,997.5,997.6,997.6,997.3
TMPC,-2.46,-2.46,-2.26,0.04,3.74,4.14,0.74,0.24,0.34
UWND,2.8,2.8,2.6,2.1,2.5,2.1,2.2,2.3,2.7
VWND,-0.7,-1.4,-0.6,-0.5,0.8,0.2,1.2,0.9,1.1
WSPD,2.886173937932362,3.1304951684997055,2.668332812825267,2.1587033144922905,2.6248809496813377,2.1095023109728985,2.505992817228334,2.4698178070456938,2.9154759474226504
