,2016-09-12 06:00:00,2016-09-12 09:00:00,2016-09-12 12:00:00,2016-09-12 15:00:00,2016-09-12 18:00:00,2016-09-12 21:00:00,2016-09-13 00:00:00,2016-09-13 03:00:00,2016-09-13 06:00:00
DWPC,10.69,11.39,11.46,14.32,14.11,14.86,14.93,13.43,11.99
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,993.2,992.6,992.8,993.1,992.2,990.3,990.0,990.8,990.7
TMPC,13.94,13.04,12.64,19.44,23.74,24.24,18.74,16.44,15.14
UWND,-0.3,-1.3,-1.7,-1.4,-0.4,-0.5,-0.6,-0.8,-0.3
VWND,2.4,2.4,2.3,3.2,3.7,4.0,2.9,3.2,2.9
WSPD,2.4186773244895647,2.7294688127912363,2.8600699292150185,3.492849839314596,3.721558813185679,4.031128874149275,2.9614185789921694,3.298484500494129,2.9154759474226504
