,2011-12-07 06:00:00,2011-12-07 09:00:00,2011-12-07 12:00:00,2011-12-07 15:00:00,2011-12-07 18:00:00,2011-12-07 21:00:00,2011-12-08 00:00:00,2011-12-08 03:00:00,2011-12-08 06:00:00
DWPC,-3.67,-4.6,-4.9,-3.94,-8.25,-11.97,-9.46,-8.72,-7.77
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,1.0,-9999.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,992.5,992.0,992.0,992.4,991.2,990.6,992.4,993.5,995.4
TMPC,-1.56,-1.66,-1.76,-0.76,1.74,1.54,-1.66,-2.56,-2.76
UWND,-0.5,1.1,2.2,3.4,4.8,6.4,4.9,3.7,2.8
VWND,-2.2,-2.2,-2.0,-1.7,-0.7,-0.9,-1.8,-2.5,-1.8
WSPD,2.2561028345356955,2.459674775249769,2.973213749463701,3.8013155617496426,4.850773134253961,6.462971452822611,5.220153254455275,4.465422712353221,3.3286633954186473
