,2018-04-19 06:00:00,2018-04-19 09:00:00,2018-04-19 12:00:00,2018-04-19 15:00:00,2018-04-19 18:00:00,2018-04-19 21:00:00,2018-04-20 00:00:00,2018-04-20 03:00:00,2018-04-20 06:00:00
DWPC,-1.07,0.17,0.2,-0.07,0.07,0.11,0.72,-0.31,-1.13
HCLD,0.0,0.0,0.0,1.0,28.0,94.0,47.0,0.0,0.0
LCLD,100.0,100.0,100.0,94.0,82.0,6.0,3.0,0.0,0.0
MCLD,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.29000000000000004,0.17,0.05,0.0,0.0,0.0,0.0,0.0
PRES,986.9,989.8,994.4,998.2,1000.5,1000.7,1001.8,1003.9,1004.4
TMPC,1.94,2.44,2.84,4.84,6.94,9.54,7.14,2.34,0.44
UWND,5.8,3.0,0.9,-0.2,-0.3,0.7,0.4,-0.4,-0.6
VWND,-5.1,-6.4,-6.2,-6.3,-5.1,-5.0,-4.7,-4.3,-2.3
WSPD,7.723341245859851,7.068238818828918,6.264982043070835,6.30317380372777,5.10881590977792,5.048762224545735,4.7169905660283025,4.318564576337836,2.3769728648009423
