,2019-04-23 06:00:00,2019-04-23 09:00:00,2019-04-23 12:00:00,2019-04-23 15:00:00,2019-04-23 18:00:00,2019-04-23 21:00:00,2019-04-24 00:00:00,2019-04-24 03:00:00,2019-04-24 06:00:00
DWPC,15.61,13.88,10.11,8.56,9.34,9.86,10.23,10.21,6.4
HCLD,49.0,82.0,56.0,93.0,48.0,26.0,63.0,100.0,100.0
LCLD,27.0,70.0,46.0,100.0,96.0,98.0,96.0,97.0,85.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
PRCP,0.0,0.13,0.02,0.05,0.0,0.02,0.03,0.07,0.01
PRES,986.4,986.4,987.8,989.7,989.7,989.4,989.4,990.2,990.5
TMPC,17.84,15.64,12.64,12.54,15.64,15.24,14.54,13.34,11.04
UWND,4.5,5.0,5.5,4.4,3.3,2.3,0.2,-3.0,-2.8
VWND,3.7,0.7,-0.9,-2.1,-1.9,-2.6,-2.6,-0.7,0.2
WSPD,5.825804665451804,5.048762224545735,5.573149917237109,4.8754486972995625,3.807886552931954,3.4713109915419564,2.6076809620810595,3.0805843601498726,2.80713376952364
