,2017-04-25 06:00:00,2017-04-25 09:00:00,2017-04-25 12:00:00,2017-04-25 15:00:00,2017-04-25 18:00:00,2017-04-25 21:00:00,2017-04-26 00:00:00,2017-04-26 03:00:00,2017-04-26 06:00:00
DWPC,11.6,11.01,10.85,12.65,13.79,14.67,15.8,15.04,14.03
HCLD,-9999.0,0.0,50.0,29.0,65.0,61.0,55.0,91.0,89.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,981.3,980.0,980.1,979.8,977.7,975.3,974.9,976.1,975.5
TMPC,12.44,11.44,11.44,17.84,21.64,22.64,19.64,17.74,16.54
UWND,-2.4,-2.1,-1.6,-1.0,-2.0,-2.2,-1.5,-1.3,-0.3
VWND,2.5,2.8,3.5,4.8,6.5,7.3,4.8,5.9,6.0
WSPD,3.4655446902326914,3.5,3.8483762809787714,4.903060268852505,6.800735254367722,7.624303246854758,5.028916384272063,6.041522986797286,6.007495318350236
