,2018-02-01 06:00:00,2018-02-01 09:00:00,2018-02-01 12:00:00,2018-02-01 15:00:00,2018-02-01 18:00:00,2018-02-01 21:00:00,2018-02-02 00:00:00,2018-02-02 03:00:00,2018-02-02 06:00:00
DWPC,-0.92,-1.88,-2.88,-5.43,-15.18,-17.01,-19.68,-21.84,-22.88
HCLD,99.0,100.0,91.0,100.0,100.0,5.0,2.0,0.0,0.0
LCLD,4.0,67.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0
MCLD,100.0,100.0,100.0,100.0,100.0,32.0,16.0,0.0,0.0
PRCP,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,984.3,984.4,985.8,989.6,993.1,994.7,998.0,1000.7,1002.7
TMPC,1.44,0.64,0.84,-1.36,-3.76,-4.96,-7.56,-8.76,-10.46
UWND,2.5,3.0,4.5,4.8,4.7,5.1,4.9,4.5,3.9
VWND,0.0,-0.3,-1.4,-6.4,-6.2,-5.9,-5.3,-5.6,-5.5
WSPD,2.5,3.014962686336267,4.712748667179271,8.0,7.780102827083971,7.798717843338096,7.218032973047436,7.184010022264724,6.7424031324150295
