,2018-11-07 06:00:00,2018-11-07 09:00:00,2018-11-07 12:00:00,2018-11-07 15:00:00,2018-11-07 18:00:00,2018-11-07 21:00:00,2018-11-08 00:00:00,2018-11-08 03:00:00,2018-11-08 06:00:00
DWPC,-0.6,-1.45,-2.08,-3.96,-2.55,-1.82,-1.36,-1.3,-2.58
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,51.0,0.0,0.0,34.0,63.0,96.0,74.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,991.4,992.2,992.8,994.6,995.1,994.6,996.5,998.0,999.1
TMPC,5.24,3.34,2.44,4.74,7.04,7.34,4.14,2.54,1.04
UWND,4.2,3.9,4.0,5.8,5.0,4.8,2.7,1.1,0.9
VWND,-0.2,1.1,0.2,-2.3,-0.5,-1.6,-0.7,-2.6,-2.0
WSPD,4.2047592083257275,4.052159917870962,4.004996878900157,6.239390995922599,5.024937810560445,5.059644256269407,2.7892651361962706,2.823118842698621,2.193171219946131
