,2014-02-07 06:00:00,2014-02-07 09:00:00,2014-02-07 12:00:00,2014-02-07 15:00:00,2014-02-07 18:00:00,2014-02-07 21:00:00,2014-02-08 00:00:00,2014-02-08 03:00:00,2014-02-08 06:00:00
DWPC,-18.67,-18.81,-18.95,-17.28,-15.28,-14.22,-15.01,-15.01,-14.43
HCLD,0.0,0.0,0.0,0.0,0.0,13.0,15.0,1.0,41.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,15.0,1.0,0.0,0.0,0.0,6.0,5.0,45.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,1002.0,1001.3,1000.9,1001.8,1001.5,999.4,998.7,998.5,997.9
TMPC,-16.06,-16.16,-16.26,-14.06,-10.46,-9.26,-11.96,-11.96,-11.56
UWND,3.3,2.8,2.7,2.9,3.4,2.8,1.2,0.7,0.4
VWND,-0.8,-0.4,0.3,0.8,0.8,0.8,0.9,1.7,2.5
WSPD,3.395585369269929,2.82842712474619,2.716615541441225,3.0083217912982647,3.492849839314596,2.912043955712207,1.5,1.8384776310850235,2.5317977802344327
