,2013-12-23 06:00:00,2013-12-23 09:00:00,2013-12-23 12:00:00,2013-12-23 15:00:00,2013-12-23 18:00:00,2013-12-23 21:00:00,2013-12-24 00:00:00,2013-12-24 03:00:00,2013-12-24 06:00:00
DWPC,-6.05,-7.53,-8.99,-10.69,-12.42,-14.88,-17.15,-18.52,-19.91
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,98.0,51.0,39.0,64.0,0.0,17.0,31.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,993.6,995.7,997.6,1000.2,1000.6,1001.0,1002.6,1003.5,1003.5
TMPC,-3.06,-4.26,-4.96,-5.66,-4.56,-6.06,-9.46,-11.96,-13.46
UWND,5.8,5.7,5.2,5.5,5.9,6.6,6.7,6.3,6.1
VWND,-3.4,-2.8,-3.0,-2.6,-1.8,-2.2,-3.0,-3.2,-2.8
WSPD,6.723094525588644,6.350590523722971,6.003332407921454,6.0835844697020525,6.168468205316454,6.957010852370434,7.340980860893182,7.066116330771806,6.711929677819933
