,2018-02-15 06:00:00,2018-02-15 09:00:00,2018-02-15 12:00:00,2018-02-15 15:00:00,2018-02-15 18:00:00,2018-02-15 21:00:00,2018-02-16 00:00:00,2018-02-16 03:00:00,2018-02-16 06:00:00
DWPC,5.57,6.24,8.36,11.21,12.52,13.08,12.13,6.2,0.23
HCLD,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
LCLD,98.0,24.0,32.0,97.0,99.0,82.0,51.0,67.0,40.0
MCLD,47.0,43.0,68.0,100.0,100.0,100.0,100.0,100.0,100.0
PRCP,0.0,0.0,0.02,0.22999999999999998,4.96,4.05,0.48,0.28,0.0
PRES,986.3,984.6,983.2,982.7,981.2,979.0,979.3,982.0,986.6
TMPC,5.94,6.54,8.74,12.14,13.64,14.24,13.54,7.44,2.94
UWND,2.6,2.4,2.4,3.5,4.3,4.5,4.1,2.2,2.6
VWND,1.1,3.2,3.9,5.1,5.5,3.7,2.0,-4.5,-6.4
WSPD,2.823118842698621,4.0,4.5793012567421245,6.185466837676846,6.981403870282824,5.825804665451804,4.561797891182818,5.008991914547277,6.907966415668218
