,2017-12-11 06:00:00,2017-12-11 09:00:00,2017-12-11 12:00:00,2017-12-11 15:00:00,2017-12-11 18:00:00,2017-12-11 21:00:00,2017-12-12 00:00:00,2017-12-12 03:00:00,2017-12-12 06:00:00
DWPC,-5.45,-5.66,-5.48,-4.34,-1.63,-1.79,-3.65,-2.85,-2.19
HCLD,21.0,9.0,26.0,81.0,74.0,67.0,50.0,0.0,40.0
LCLD,0.0,0.0,4.0,3.0,1.0,0.0,4.0,24.0,61.0
MCLD,0.0,0.0,17.0,98.0,65.0,32.0,32.0,0.0,0.0
PRCP,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.06
PRES,991.3,991.1,989.4,987.1,982.2,979.3,980.6,982.1,984.7
TMPC,-2.96,-2.96,-1.56,0.04,4.94,6.54,2.34,0.84,1.04
UWND,0.9,1.7,1.2,1.3,0.9,4.1,5.8,4.9,3.5
VWND,-1.1,1.4,2.7,4.1,6.0,2.8,-2.4,-5.3,-6.7
WSPD,1.4212670403551897,2.202271554554524,2.9546573405388314,4.301162633521313,6.067124524847006,4.964876634922564,6.276941930590086,7.218032973047436,7.559100475585703
