,2017-01-17 06:00:00,2017-01-17 09:00:00,2017-01-17 12:00:00,2017-01-17 15:00:00,2017-01-17 18:00:00,2017-01-17 21:00:00,2017-01-18 00:00:00,2017-01-18 03:00:00,2017-01-18 06:00:00
DWPC,10.93,8.82,4.71,5.22,4.88,4.68,3.74,2.37,1.77
HCLD,79.0,30.0,0.0,5.0,-9999.0,0.0,0.0,0.0,0.0
LCLD,98.0,97.0,99.0,98.0,100.0,100.0,100.0,100.0,92.0
MCLD,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,1.3,0.08,0.19,0.06,0.04,0.11,0.12,0.03
PRES,983.2,983.0,984.4,986.2,987.6,988.2,990.1,991.7,993.0
TMPC,11.44,9.64,6.14,6.44,6.34,6.24,4.94,3.74,3.04
UWND,0.2,6.6,6.4,5.9,5.5,5.0,4.9,4.9,4.3
VWND,6.2,1.5,2.0,1.3,0.1,0.8,-0.3,-1.1,-1.3
WSPD,6.203224967708329,6.768308503607086,6.705221845696085,6.041522986797286,5.500909015790027,5.063595560468865,4.909175083453431,5.021951811795889,4.49221548904324
