,2013-05-04 06:00:00,2013-05-04 09:00:00,2013-05-04 12:00:00,2013-05-04 15:00:00,2013-05-04 18:00:00,2013-05-04 21:00:00,2013-05-05 00:00:00,2013-05-05 03:00:00,2013-05-05 06:00:00
DWPC,13.35,13.0,13.15,11.99,11.76,12.58,12.36,11.09,10.49
HCLD,101.0,100.0,100.0,91.0,95.0,97.0,99.0,97.0,91.0
LCLD,53.0,5.0,43.0,35.0,97.0,77.0,61.0,33.0,83.0
MCLD,99.0,100.0,100.0,90.0,98.0,80.0,98.0,88.0,84.0
PRCP,0.0,1.05,1.33,1.16,4.1,0.82,0.76,0.18,0.45
PRES,985.8,986.0,986.2,987.6,989.0,988.3,989.0,989.9,989.7
TMPC,14.94,13.84,14.04,14.34,13.14,14.94,13.54,11.84,11.64
UWND,-3.5,-3.7,-5.1,-6.2,-3.8,-4.1,-3.2,-2.2,-1.1
VWND,3.4,2.5,0.7,1.8,1.6,1.3,1.1,0.7,-1.7
WSPD,4.879549159502341,4.465422712353221,5.1478150704934995,6.45600495662759,4.123105625617661,4.301162633521313,3.3837848631377265,2.3086792761230392,2.0248456731316584
