,2010-03-02 06:00:00,2010-03-02 09:00:00,2010-03-02 12:00:00,2010-03-02 15:00:00,2010-03-02 18:00:00,2010-03-02 21:00:00,2010-03-03 00:00:00,2010-03-03 03:00:00,2010-03-03 06:00:00
DWPC,-1.89,-2.76,-2.67,-2.56,-2.24,-1.74,-1.9,-3.09,-4.32
HCLD,94.0,80.0,46.0,39.0,3.0,0.0,4.0,15.0,7.0
LCLD,76.0,80.0,100.0,83.0,93.0,100.0,100.0,98.0,26.0
MCLD,1.0,0.0,0.0,0.0,0.0,5.0,13.0,13.0,79.0
PRCP,0.0,0.0,0.12,0.04,0.08,0.17,0.14,0.07,0.01
PRES,992.4,991.8,992.3,990.9,990.4,988.4,988.7,989.5,988.6
TMPC,-1.06,-2.36,-1.66,0.34,0.94,1.24,-0.46,-1.36,-2.66
UWND,-1.1,-0.8,0.1,0.1,-0.1,-0.4,0.1,-0.3,0.8
VWND,-4.4,-3.3,-3.4,-6.4,-4.6,-4.3,-4.0,-4.6,-4.7
WSPD,4.535416188179427,3.395585369269929,3.4014702703389896,6.400781202322104,4.601086828130936,4.318564576337836,4.001249804748512,4.6097722286464435,4.767598976424087
