,2014-04-26 06:00:00,2014-04-26 09:00:00,2014-04-26 12:00:00,2014-04-26 15:00:00,2014-04-26 18:00:00,2014-04-26 21:00:00,2014-04-27 00:00:00,2014-04-27 03:00:00,2014-04-27 06:00:00
DWPC,9.16,8.53,8.67,10.4,11.73,11.65,12.64,9.24,8.39
HCLD,30.0,1.0,1.0,0.0,8.0,56.0,64.0,78.0,90.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,52.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
PRES,984.3,983.9,984.8,985.7,985.7,984.0,984.3,985.6,985.4
TMPC,12.44,11.44,10.84,17.14,23.04,24.34,19.74,13.04,11.64
UWND,2.6,3.1,2.9,2.7,1.0,-0.4,-3.4,-4.8,-4.6
VWND,3.5,2.2,0.6,0.0,-0.1,0.8,-0.8,-1.6,-0.5
WSPD,4.360045871318328,3.801315561749643,2.9614185789921694,2.7,1.004987562112089,0.894427190999916,3.492849839314596,5.059644256269407,4.62709412050371
