,2015-12-12 06:00:00,2015-12-12 09:00:00,2015-12-12 12:00:00,2015-12-12 15:00:00,2015-12-12 18:00:00,2015-12-12 21:00:00,2015-12-13 00:00:00,2015-12-13 03:00:00,2015-12-13 06:00:00
DWPC,13.15,11.99,12.07,14.23,14.63,14.66,14.8,15.05,14.46
HCLD,59.0,55.0,77.0,97.0,79.0,96.0,100.0,100.0,100.0
LCLD,87.0,32.0,44.0,97.0,99.0,100.0,96.0,99.0,99.0
MCLD,1.0,0.0,0.0,0.0,0.0,0.0,6.0,49.0,93.0
PRCP,0.0,0.0,0.0,0.17,0.09,0.11,0.04,0.17,0.13
PRES,983.2,984.3,985.8,987.2,987.9,987.9,989.0,989.2,988.1
TMPC,14.34,12.74,12.54,15.14,17.34,16.54,15.84,16.04,15.64
UWND,2.6,3.4,2.1,1.8,3.7,2.7,1.3,1.2,0.1
VWND,5.4,4.8,3.7,4.9,6.1,5.8,5.8,6.8,7.3
WSPD,5.993329625508679,5.882176467941097,4.254409477236529,5.220153254455275,7.1344235926947865,6.397655820689325,5.943904440685432,6.905070600652827,7.3006848993775915
