,2017-09-19 06:00:00,2017-09-19 09:00:00,2017-09-19 12:00:00,2017-09-19 15:00:00,2017-09-19 18:00:00,2017-09-19 21:00:00,2017-09-20 00:00:00,2017-09-20 03:00:00,2017-09-20 06:00:00
DWPC,18.85,17.67,17.04,18.72,18.19,17.73,17.09,16.89,17.06
HCLD,100.0,66.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,88.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,2.93,0.81,0.0,0.0,0.0,0.0,0.0,0.0
PRES,986.6,985.8,986.4,987.0,986.1,984.6,984.5,985.9,985.6
TMPC,20.14,18.94,18.34,23.94,27.64,28.74,23.94,22.34,20.74
UWND,-1.9,0.4,0.9,1.4,2.5,1.7,-0.5,-1.4,-1.1
VWND,0.9,1.0,0.1,0.4,0.2,0.0,0.4,1.5,2.3
WSPD,2.1023796041628637,1.077032961426901,0.9055385138137417,1.4560219778561034,2.5079872407968904,1.7,0.6403124237432849,2.0518284528683193,2.5495097567963922
