,2017-01-11 06:00:00,2017-01-11 09:00:00,2017-01-11 12:00:00,2017-01-11 15:00:00,2017-01-11 18:00:00,2017-01-11 21:00:00,2017-01-12 00:00:00,2017-01-12 03:00:00,2017-01-12 06:00:00
DWPC,-2.78,-2.78,-2.5,-0.76,6.93,9.28,11.72,12.11,11.72
HCLD,0.0,0.0,52.0,96.0,100.0,88.0,10.0,45.0,91.0
LCLD,0.0,0.0,0.0,0.0,38.0,100.0,94.0,73.0,13.0
MCLD,0.0,0.0,0.0,28.0,96.0,85.0,-9999.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.04,0.25,0.3,0.72,0.12
PRES,990.1,990.1,988.9,987.6,984.2,980.3,979.7,980.1,981.6
TMPC,-1.16,-1.36,-0.76,2.54,7.54,9.94,12.74,13.44,12.84
UWND,4.0,0.4,-1.0,-0.8,0.4,1.2,4.0,5.8,4.9
VWND,1.0,2.4,3.6,6.2,7.3,6.7,7.3,7.3,4.9
WSPD,4.123105625617661,2.4331050121192876,3.736308338453881,6.251399843235114,7.310950690573695,6.806614430096654,8.324061508662703,9.323625904121208,6.929646455628166
