,2016-01-26 06:00:00,2016-01-26 09:00:00,2016-01-26 12:00:00,2016-01-26 15:00:00,2016-01-26 18:00:00,2016-01-26 21:00:00,2016-01-27 00:00:00,2016-01-27 03:00:00,2016-01-27 06:00:00
DWPC,-0.67,-2.24,-3.39,-4.12,-5.11,-5.81,-6.36,-7.0,-7.28
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,64.0,98.0,100.0,96.0,100.0,100.0,100.0,100.0,100.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.06,0.04,0.05,0.12,0.08,0.08,0.1,0.04
PRES,981.0,983.8,986.4,989.7,991.0,991.9,994.3,995.9,997.0
TMPC,1.34,-0.06,-0.86,-1.16,-0.76,-1.36,-2.06,-2.56,-2.76
UWND,10.6,10.7,8.7,8.1,8.2,7.9,6.3,5.5,4.9
VWND,4.2,0.2,-0.4,-0.9,-1.8,-2.1,-2.5,-3.5,-3.4
WSPD,11.40175425099138,10.701868995647441,8.709190547921201,8.149846624323676,8.395236744726143,8.174350127074323,6.777905281132217,6.519202405202649,5.964059020499379
