,2015-04-30 06:00:00,2015-04-30 09:00:00,2015-04-30 12:00:00,2015-04-30 15:00:00,2015-04-30 18:00:00,2015-04-30 21:00:00,2015-05-01 00:00:00,2015-05-01 03:00:00,2015-05-01 06:00:00
DWPC,7.62,5.42,2.23,1.85,1.47,2.58,3.44,3.13,3.79
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,67.0,30.0,16.0,0.0,0.0,99.0,9.0,0.0,0.0
MCLD,96.0,65.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.22,0.01,0.0,0.02,0.13,0.04,0.0,0.0
PRES,984.8,984.5,985.6,987.4,987.2,987.3,988.6,990.8,991.3
TMPC,9.84,8.84,6.34,10.14,12.74,11.94,9.74,6.64,6.24
UWND,-2.1,-0.4,-1.2,-1.4,1.1,-0.3,-1.9,-0.8,0.6
VWND,-2.8,-4.4,-4.8,-6.9,-7.8,-7.8,-7.6,-3.0,-3.5
WSPD,3.5,4.418144406874904,4.947726750741193,7.040596565632773,7.877182237323192,7.805767098754613,7.8339006886735545,3.104834939252005,3.5510561809129406
