,2016-12-12 06:00:00,2016-12-12 09:00:00,2016-12-12 12:00:00,2016-12-12 15:00:00,2016-12-12 18:00:00,2016-12-12 21:00:00,2016-12-13 00:00:00,2016-12-13 03:00:00,2016-12-13 06:00:00
DWPC,0.73,-2.79,-5.69,-7.58,-7.4,-6.78,-6.33,-5.81,-5.54
HCLD,66.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,93.0
LCLD,94.0,99.0,99.0,53.0,95.0,0.0,0.0,0.0,0.0
MCLD,86.0,29.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.08,0.1,0.01,0.01,0.0,0.0,0.0,0.0
PRES,983.3,986.1,988.6,991.4,992.2,991.9,992.3,991.9,992.4
TMPC,1.44,-1.26,-2.86,-4.76,-3.06,-1.86,-3.06,-2.86,-2.46
UWND,5.3,5.9,5.9,4.8,3.9,2.9,1.0,0.9,2.1
VWND,-2.4,-3.5,-3.0,-2.6,-1.8,0.1,2.0,2.4,2.2
WSPD,5.818075283115543,6.860029154456998,6.618912297349165,5.458937625582473,4.295346318982906,2.9017236257093817,2.23606797749979,2.563201123595259,3.0413812651491097
