,2013-11-08 06:00:00,2013-11-08 09:00:00,2013-11-08 12:00:00,2013-11-08 15:00:00,2013-11-08 18:00:00,2013-11-08 21:00:00,2013-11-09 00:00:00,2013-11-09 03:00:00,2013-11-09 06:00:00
DWPC,-0.96,-1.68,-2.75,-2.44,-2.26,-1.53,0.16,1.06,1.45
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,46.0,49.0,15.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,12.0,84.0,90.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,997.8,998.4,998.8,999.6,997.9,995.5,994.2,993.0,992.4
TMPC,2.14,1.04,0.14,4.34,9.14,9.74,6.04,5.74,5.44
UWND,3.5,2.9,1.8,0.9,0.7,0.0,-1.1,0.1,1.5
VWND,-0.9,-1.4,-1.0,1.1,3.7,5.3,5.4,6.3,6.4
WSPD,3.6138621999185303,3.2202484376209237,2.0591260281974,1.4212670403551897,3.7656340767525465,5.3,5.510898293381942,6.300793600809345,6.573431371817919
