,2011-08-14 06:00:00,2011-08-14 09:00:00,2011-08-14 12:00:00,2011-08-14 15:00:00,2011-08-14 18:00:00,2011-08-14 21:00:00,2011-08-15 00:00:00,2011-08-15 03:00:00,2011-08-15 06:00:00
DWPC,15.89,15.07,16.47,17.14,18.42,18.87,19.31,17.03,15.43
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,4.0,90.0,94.0,74.0,11.0,-9999.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.01,0.14,0.14,0.29,0.25,0.04,0.0,0.0
PRES,984.8,984.7,985.6,986.7,987.4,986.2,986.4,988.1,987.9
TMPC,16.14,15.24,16.84,18.04,22.14,22.94,20.94,17.34,15.74
UWND,2.4,2.5,1.3,1.1,0.8,0.4,0.0,0.1,0.2
VWND,-1.4,-2.3,-3.9,-4.3,-4.9,-5.2,-3.2,-2.6,-2.4
WSPD,2.778488797889961,3.3970575502926055,4.110960958218893,4.43846820423443,4.964876634922565,5.215361924162119,3.2,2.6019223662515376,2.4083189157584592
