,2012-02-15 06:00:00,2012-02-15 09:00:00,2012-02-15 12:00:00,2012-02-15 15:00:00,2012-02-15 18:00:00,2012-02-15 21:00:00,2012-02-16 00:00:00,2012-02-16 03:00:00,2012-02-16 06:00:00
DWPC,-1.8,-1.79,-1.58,0.06,1.18,2.59,2.35,3.21,3.93
HCLD,24.0,66.0,30.0,93.0,93.0,86.0,92.0,94.0,0.0
LCLD,0.0,0.0,0.0,49.0,75.0,96.0,46.0,96.0,100.0
MCLD,0.0,70.0,84.0,90.0,96.0,98.0,100.0,98.0,42.0
PRCP,0.0,0.0,0.0,1.07,1.05,0.13,4.31,3.69,1.45
PRES,990.0,990.7,991.3,991.9,991.8,989.7,988.2,986.5,984.3
TMPC,-1.16,-1.06,-0.96,1.64,3.34,4.44,2.94,3.94,4.44
UWND,1.0,0.5,-0.3,-0.7,-1.1,-1.6,-3.1,-3.0,-0.5
VWND,3.4,3.7,4.2,4.8,4.5,3.9,3.2,4.4,3.5
WSPD,3.54400902933387,3.733630940518894,4.21070065428546,4.850773134253961,4.632493928760188,4.215447781671599,4.455333881989093,5.325410782277739,3.5355339059327378
