,2012-11-24 06:00:00,2012-11-24 09:00:00,2012-11-24 12:00:00,2012-11-24 15:00:00,2012-11-24 18:00:00,2012-11-24 21:00:00,2012-11-25 00:00:00,2012-11-25 03:00:00,2012-11-25 06:00:00
DWPC,-9.41,-9.68,-10.02,-10.58,-10.38,-10.27,-10.0,-9.81,-9.77
HCLD,0.0,0.0,0.0,20.0,28.0,9.0,-9999.0,30.0,30.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,996.1,996.2,996.7,997.5,996.1,993.3,993.0,991.0,988.9
TMPC,-2.46,-3.06,-3.66,-2.46,0.14,0.84,-1.66,-1.86,-1.66
UWND,3.6,3.1,2.9,2.8,2.8,2.5,1.8,1.4,1.6
VWND,-2.7,-2.5,-1.9,-2.6,-1.2,0.0,1.7,3.5,4.2
WSPD,4.5,3.9824615503479754,3.4669871646719432,3.82099463490856,3.046309242345563,2.5,2.4758836806279896,3.7696153649941526,4.494441010848846
