,2010-09-26 06:00:00,2010-09-26 09:00:00,2010-09-26 12:00:00,2010-09-26 15:00:00,2010-09-26 18:00:00,2010-09-26 21:00:00,2010-09-27 00:00:00,2010-09-27 03:00:00,2010-09-27 06:00:00
DWPC,9.12,8.79,8.11,6.54,5.46,5.77,5.85,5.93,6.3
HCLD,99.0,98.0,96.0,78.0,2.0,0.0,66.0,52.0,0.0
LCLD,0.0,43.0,7.0,20.0,28.0,1.0,-9999.0,0.0,0.0
MCLD,95.0,91.0,99.0,41.0,-9999.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.51,0.24,0.0,0.0,0.0,0.0,0.0,0.0
PRES,992.1,991.6,992.9,993.4,992.4,990.0,990.3,990.9,989.9
TMPC,9.94,9.64,8.84,12.04,16.64,17.54,13.14,9.84,8.14
UWND,-2.6,-1.9,-1.5,-3.6,-2.7,-2.4,-1.5,-1.5,-1.7
VWND,-2.1,-2.5,-3.1,-3.7,-4.3,-4.3,-3.7,-3.5,-2.8
WSPD,3.342154993413681,3.1400636936215163,3.443835071544513,5.162363799656123,5.0774009099144415,4.924428900898052,3.992492955535426,3.8078865529319543,3.27566787083184
