,2014-09-28 06:00:00,2014-09-28 09:00:00,2014-09-28 12:00:00,2014-09-28 15:00:00,2014-09-28 18:00:00,2014-09-28 21:00:00,2014-09-29 00:00:00,2014-09-29 03:00:00,2014-09-29 06:00:00
DWPC,12.94,12.78,11.69,14.28,14.7,13.42,11.9,11.79,11.95
HCLD,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,993.0,993.0,993.1,993.5,992.3,990.1,990.4,990.8,990.4
TMPC,15.84,14.24,13.04,21.54,27.34,26.64,17.64,17.44,15.54
UWND,-2.1,-1.7,-1.4,-1.1,-0.7,-0.1,-0.6,-1.4,-1.4
VWND,-0.2,0.0,0.0,-0.3,-0.5,-0.8,-1.1,-1.7,-1.4
WSPD,2.1095023109728985,1.7,1.4,1.140175425099138,0.8602325267042626,0.806225774829855,1.252996408614167,2.202271554554524,1.979898987322333
