,2014-12-24 06:00:00,2014-12-24 09:00:00,2014-12-24 12:00:00,2014-12-24 15:00:00,2014-12-24 18:00:00,2014-12-24 21:00:00,2014-12-25 00:00:00,2014-12-25 03:00:00,2014-12-25 06:00:00
DWPC,3.34,2.9,1.85,1.23,0.68,0.56,0.5,0.32,-1.83
HCLD,2.0,12.0,4.0,1.0,1.0,32.0,92.0,68.0,6.0
LCLD,83.0,84.0,100.0,100.0,100.0,100.0,96.0,95.0,55.0
MCLD,89.0,100.0,100.0,46.0,40.0,91.0,77.0,60.0,0.0
PRCP,0.0,9.7,7.53,1.21,2.37,0.64,0.91,0.21,0.02
PRES,977.4,974.9,972.1,970.6,970.5,971.6,974.3,976.2,978.7
TMPC,5.74,3.04,2.04,1.44,0.84,0.74,0.64,0.74,-1.16
UWND,-1.3,-1.4,-1.0,4.1,5.5,5.7,5.9,6.2,6.2
VWND,-2.8,-5.2,-5.4,-4.5,-1.6,1.5,2.0,0.5,0.2
WSPD,3.087069808086626,5.385164807134505,5.491812087098393,6.087692502089769,5.728001396647874,5.89406481131655,6.229767250869008,6.220128616033595,6.203224967708329
