,2015-01-28 06:00:00,2015-01-28 09:00:00,2015-01-28 12:00:00,2015-01-28 15:00:00,2015-01-28 18:00:00,2015-01-28 21:00:00,2015-01-29 00:00:00,2015-01-29 03:00:00,2015-01-29 06:00:00
DWPC,-8.11,-8.93,-9.12,-9.05,-8.44,-7.17,-6.31,-4.13,-1.44
HCLD,0.0,0.0,0.0,10.0,28.0,57.0,81.0,88.0,86.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,34.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,997.1,997.5,997.7,997.9,995.9,992.1,989.8,988.6,984.7
TMPC,-4.96,-5.36,-5.46,-4.06,-0.96,0.94,-0.06,1.04,1.34
UWND,-2.6,-2.6,-2.8,-2.6,-3.1,-2.8,-2.8,-0.4,0.2
VWND,-0.1,1.2,2.3,5.0,6.2,7.1,8.2,8.8,9.5
WSPD,2.6019223662515376,2.863564212655271,3.6235341863986874,5.635601121442148,6.931810730249349,7.632168761236874,8.664871608973788,8.809086218218097,9.502105029939418
