,2016-02-17 06:00:00,2016-02-17 09:00:00,2016-02-17 12:00:00,2016-02-17 15:00:00,2016-02-17 18:00:00,2016-02-17 21:00:00,2016-02-18 00:00:00,2016-02-18 03:00:00,2016-02-18 06:00:00
DWPC,-2.34,-1.79,-2.33,-3.85,-3.56,-3.43,-6.8,-5.97,-4.16
HCLD,22.0,25.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,93.0,100.0,100.0,33.0,1.0,0.0,12.0,15.0,67.0
MCLD,0.0,0.0,58.0,75.0,1.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0
PRES,988.9,990.8,992.9,995.8,997.2,997.1,998.4,999.8,1000.1
TMPC,-1.76,-1.16,-1.56,-2.96,-1.46,-0.96,-5.56,-4.66,-2.96
UWND,2.7,2.9,2.2,0.3,-0.3,-0.9,-1.6,-1.7,-2.1
VWND,-1.5,-1.8,-2.3,-3.0,-1.7,-0.9,0.0,1.4,2.1
WSPD,3.0886890422961004,3.4132096331752027,3.1827660925679098,3.014962686336267,1.7262676501632068,1.2727922061357855,1.6,2.202271554554524,2.9698484809834995
