,2017-08-30 06:00:00,2017-08-30 09:00:00,2017-08-30 12:00:00,2017-08-30 15:00:00,2017-08-30 18:00:00,2017-08-30 21:00:00,2017-08-31 00:00:00,2017-08-31 03:00:00,2017-08-31 06:00:00
DWPC,14.95,13.95,13.84,16.41,16.9,17.11,17.1,15.61,15.13
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,17.0,93.0,96.0
LCLD,0.0,0.0,0.0,0.0,7.0,39.0,30.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.01,0.05,0.09,0.0,0.0
PRES,988.9,989.0,990.1,991.1,990.8,989.4,989.5,990.7,990.5
TMPC,16.14,14.94,14.84,20.74,23.64,24.64,21.14,17.54,16.74
UWND,-1.1,-1.3,-1.1,-1.3,-0.1,0.4,-0.9,-1.0,-0.6
VWND,-1.6,-0.9,-1.3,-1.9,-2.1,-2.7,-1.8,-1.3,-1.8
WSPD,1.94164878389476,1.5811388300841898,1.7029386365926402,2.3021728866442674,2.1023796041628637,2.7294688127912363,2.012461179749811,1.6401219466856727,1.8973665961010275
