,2018-01-20 06:00:00,2018-01-20 09:00:00,2018-01-20 12:00:00,2018-01-20 15:00:00,2018-01-20 18:00:00,2018-01-20 21:00:00,2018-01-21 00:00:00,2018-01-21 03:00:00,2018-01-21 06:00:00
DWPC,-1.85,-1.15,-1.1,0.47,2.16,2.55,2.53,2.42,2.23
HCLD,39.0,40.0,38.0,51.0,46.0,10.0,14.0,23.0,28.0
LCLD,0.0,0.0,0.0,2.0,51.0,100.0,100.0,100.0,100.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.11,0.1,0.07,0.09,0.13
PRES,986.1,986.5,987.2,988.8,989.5,988.9,990.1,990.6,990.1
TMPC,0.34,0.24,-0.06,1.64,3.14,3.24,3.04,2.74,2.54
UWND,3.9,3.6,3.3,4.2,4.5,2.4,1.2,0.4,0.4
VWND,5.0,4.6,4.2,3.9,2.7,3.1,3.4,3.9,4.0
WSPD,6.341135544995076,5.841232746604093,5.341348144429457,5.73149195236284,5.24785670536077,3.920459156782532,3.605551275463989,3.9204591567825315,4.019950248448356
