,2016-03-01 06:00:00,2016-03-01 09:00:00,2016-03-01 12:00:00,2016-03-01 15:00:00,2016-03-01 18:00:00,2016-03-01 21:00:00,2016-03-02 00:00:00,2016-03-02 03:00:00,2016-03-02 06:00:00
DWPC,3.76,2.78,4.62,6.52,-0.77,-4.05,-6.17,-7.65,-9.79
HCLD,55.0,51.0,93.0,100.0,100.0,67.0,29.0,0.0,0.0
LCLD,0.0,0.0,34.0,98.0,100.0,86.0,100.0,100.0,68.0
MCLD,71.0,80.0,98.0,98.0,76.0,100.0,28.0,0.0,0.0
PRCP,0.0,0.0,1.04,0.71,0.43,0.87,0.06,0.06,0.0
PRES,985.6,982.2,980.0,979.8,981.5,984.1,988.1,991.0,992.7
TMPC,6.54,6.04,6.34,7.34,1.54,-0.56,-1.76,-2.86,-4.46
UWND,0.8,0.1,2.3,3.0,0.7,2.1,3.2,3.3,2.7
VWND,5.3,6.4,5.9,1.6,-8.8,-10.0,-9.0,-7.1,-5.2
WSPD,5.360037313302959,6.400781202322104,6.332456079595025,3.4,8.827797007181351,10.218121158021175,9.551963149007642,7.829431652425353,5.8591808301161015
