,2014-10-13 06:00:00,2014-10-13 09:00:00,2014-10-13 12:00:00,2014-10-13 15:00:00,2014-10-13 18:00:00,2014-10-13 21:00:00,2014-10-14 00:00:00,2014-10-14 03:00:00,2014-10-14 06:00:00
DWPC,15.01,14.99,15.12,16.75,17.37,17.5,17.81,18.16,17.76
HCLD,0.0,0.0,66.0,90.0,98.0,97.0,99.0,99.0,101.0
LCLD,86.0,75.0,49.0,91.0,5.0,21.0,27.0,0.0,42.0
MCLD,0.0,0.0,0.0,0.0,64.0,59.0,41.0,97.0,99.0
PRCP,0.0,0.09,0.04,0.08,0.09,0.09,2.12,6.72,7.83
PRES,984.3,983.5,983.5,983.7,981.4,979.9,978.4,976.6,974.4
TMPC,15.34,15.34,15.44,18.44,22.94,22.34,19.34,19.34,18.44
UWND,0.6,0.2,-1.3,-1.8,-2.2,-2.8,-3.3,-5.3,-4.2
VWND,2.7,2.7,2.5,4.7,7.3,6.3,4.4,6.0,5.8
WSPD,2.7658633371878665,2.7073972741361767,2.817800560721074,5.032891812864648,7.624303246854758,6.894200461257273,5.5,8.005623023850173,7.161005515987263
