,2012-12-18 06:00:00,2012-12-18 09:00:00,2012-12-18 12:00:00,2012-12-18 15:00:00,2012-12-18 18:00:00,2012-12-18 21:00:00,2012-12-19 00:00:00,2012-12-19 03:00:00,2012-12-19 06:00:00
DWPC,-0.64,-1.69,-1.81,-0.54,1.01,2.53,1.41,-0.4,-1.12
HCLD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0
LCLD,2.0,0.0,0.0,33.0,1.0,1.0,3.0,0.0,0.0
MCLD,69.0,1.0,31.0,60.0,34.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.01,0.09,0.0,0.0,0.0,0.0,0.0
PRES,980.6,980.5,980.7,979.7,977.8,977.7,981.0,984.2,985.8
TMPC,0.44,-0.66,-0.26,1.84,6.34,7.34,4.44,1.94,0.24
UWND,2.9,2.2,1.6,-0.4,5.5,5.5,6.4,5.0,1.6
VWND,-0.9,0.3,2.4,5.8,6.9,3.4,-1.8,-1.8,-2.0
WSPD,3.0364452901377956,2.220360331117452,2.8844410203711917,5.813776741499453,8.823831367382313,6.466065264130885,6.648308055437865,5.314132102234569,2.5612496949731396
