,2017-03-22 06:00:00,2017-03-22 09:00:00,2017-03-22 12:00:00,2017-03-22 15:00:00,2017-03-22 18:00:00,2017-03-22 21:00:00,2017-03-23 00:00:00,2017-03-23 03:00:00,2017-03-23 06:00:00
DWPC,-1.34,-3.86,-7.25,-9.22,-9.1,-7.79,-4.71,-4.51,-5.01
HCLD,0.0,6.0,36.0,0.0,52.0,82.0,100.0,33.0,53.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,66.0,93.0,87.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,1000.7,1002.2,1003.5,1005.3,1004.7,1002.8,1002.3,1003.1,1002.0
TMPC,1.24,-0.96,-2.76,-0.16,4.04,5.64,3.34,2.14,2.04
UWND,-3.4,-4.9,-4.8,-5.0,-4.9,-3.8,-2.9,-3.5,-4.0
VWND,-4.2,-4.4,-3.4,-2.9,-1.4,-0.4,-0.8,0.5,1.8
WSPD,5.403702434442518,6.585590330410783,5.882176467941097,5.78013840664737,5.096076922496364,3.82099463490856,3.0083217912982647,3.5355339059327378,4.386342439892262
