,2012-06-27 06:00:00,2012-06-27 09:00:00,2012-06-27 12:00:00,2012-06-27 15:00:00,2012-06-27 18:00:00,2012-06-27 21:00:00,2012-06-28 00:00:00,2012-06-28 03:00:00,2012-06-28 06:00:00
DWPC,12.85,11.98,12.51,15.5,17.42,19.29,20.99,18.17,16.06
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,987.2,987.9,988.9,988.6,987.9,985.9,985.1,984.9,984.8
TMPC,14.44,13.04,14.44,20.74,24.94,26.44,24.14,20.54,19.14
UWND,-1.7,-1.4,-0.7,-0.2,0.6,1.4,0.8,1.3,1.5
VWND,2.4,2.6,2.8,3.7,4.2,4.1,3.3,3.5,2.8
WSPD,2.9410882339705484,2.95296461204668,2.886173937932362,3.705401462729781,4.242640687119285,4.332435804486894,3.395585369269929,3.7336309405188937,3.176476034853718
