,2013-05-22 06:00:00,2013-05-22 09:00:00,2013-05-22 12:00:00,2013-05-22 15:00:00,2013-05-22 18:00:00,2013-05-22 21:00:00,2013-05-23 00:00:00,2013-05-23 03:00:00,2013-05-23 06:00:00
DWPC,18.94,18.46,18.39,17.76,17.65,15.78,14.93,13.97,13.0
HCLD,98.0,99.0,97.0,55.0,55.0,48.0,0.0,0.0,0.0
LCLD,0.0,25.0,63.0,67.0,43.0,12.0,0.0,0.0,0.0
MCLD,72.0,96.0,74.0,64.0,32.0,0.0,0.0,0.0,0.0
PRCP,0.0,6.48,4.04,3.67,0.77,1.58,0.17,0.0,0.0
PRES,979.8,977.0,976.9,977.6,978.0,977.6,978.8,981.0,981.7
TMPC,19.94,19.14,19.24,19.44,22.24,22.24,19.34,15.84,14.24
UWND,0.3,0.3,1.7,3.2,3.9,5.2,4.3,4.0,3.7
VWND,3.9,2.1,2.0,-0.2,-0.2,0.7,0.4,0.3,0.5
WSPD,3.9115214431215892,2.1213203435596424,2.6248809496813372,3.2062439083762797,3.905124837953327,5.246903848937962,4.318564576337836,4.011234224026316,3.733630940518894
