,2017-01-10 06:00:00,2017-01-10 09:00:00,2017-01-10 12:00:00,2017-01-10 15:00:00,2017-01-10 18:00:00,2017-01-10 21:00:00,2017-01-11 00:00:00,2017-01-11 03:00:00,2017-01-11 06:00:00
DWPC,-2.5,1.87,5.09,6.75,8.49,8.58,5.5,3.01,0.56
HCLD,101.0,92.0,94.0,97.0,65.0,14.0,0.0,0.0,0.0
LCLD,94.0,100.0,96.0,99.0,99.0,94.0,34.0,0.0,0.0
MCLD,74.0,86.0,80.0,86.0,34.0,12.0,46.0,99.0,1.0
PRCP,0.0,0.59,0.29,5.24,3.26,0.34,0.0,0.0,0.0
PRES,989.2,984.6,980.8,978.5,976.6,978.9,983.3,986.4,987.9
TMPC,0.44,2.84,6.24,7.94,9.84,10.04,6.84,3.94,1.44
UWND,0.9,0.7,2.6,4.1,6.4,7.5,5.3,3.6,2.5
VWND,8.6,9.5,10.2,11.2,9.7,3.5,0.8,-1.0,0.0
WSPD,8.646964785403025,9.525754563287887,10.526157893552615,11.926860441876562,11.621101496846158,8.276472678623424,5.360037313302959,3.736308338453881,2.5
