,2014-11-16 06:00:00,2014-11-16 09:00:00,2014-11-16 12:00:00,2014-11-16 15:00:00,2014-11-16 18:00:00,2014-11-16 21:00:00,2014-11-17 00:00:00,2014-11-17 03:00:00,2014-11-17 06:00:00
DWPC,-5.35,-5.11,-4.97,-4.4,-4.33,-3.95,-2.02,-1.44,-3.89
HCLD,1.0,68.0,76.0,85.0,83.0,92.0,90.0,98.0,84.0
LCLD,90.0,62.0,32.0,86.0,66.0,23.0,39.0,71.0,31.0
MCLD,58.0,0.0,2.0,40.0,20.0,41.0,97.0,98.0,16.0
PRCP,0.0,0.03,0.01,0.07,0.04,0.0,0.32,0.26,0.0
PRES,995.1,994.2,993.5,992.8,991.2,988.5,988.6,987.4,986.3
TMPC,-2.36,-3.26,-3.46,-0.56,2.24,2.84,0.04,-0.56,-3.06
UWND,-0.1,0.4,1.7,2.1,3.4,3.3,2.6,3.1,3.9
VWND,1.3,1.4,1.4,1.9,2.3,3.2,2.9,1.5,-0.5
WSPD,1.3038404810405297,1.4560219778561034,2.202271554554524,2.831960451701259,4.104875150354758,4.596737973824482,3.8948684188300895,3.443835071544513,3.9319206502674997
