,2012-05-18 06:00:00,2012-05-18 09:00:00,2012-05-18 12:00:00,2012-05-18 15:00:00,2012-05-18 18:00:00,2012-05-18 21:00:00,2012-05-19 00:00:00,2012-05-19 03:00:00,2012-05-19 06:00:00
DWPC,9.87,8.91,8.94,11.9,14.04,15.28,17.39,16.76,15.59
HCLD,0.0,11.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,990.5,990.1,990.5,991.1,990.1,988.3,988.1,989.4,989.6
TMPC,11.94,10.54,11.54,18.54,24.44,25.94,22.94,18.44,16.94
UWND,-2.3,-1.8,-2.3,-1.4,-1.4,-1.5,-1.5,-2.2,-2.2
VWND,1.9,1.7,1.9,1.8,2.5,3.0,2.5,2.3,2.4
WSPD,2.9832867780352594,2.4758836806279896,2.9832867780352594,2.280350850198276,2.8653097563788803,3.3541019662496847,2.9154759474226504,3.1827660925679098,3.2557641192199416
