,2016-09-29 06:00:00,2016-09-29 09:00:00,2016-09-29 12:00:00,2016-09-29 15:00:00,2016-09-29 18:00:00,2016-09-29 21:00:00,2016-09-30 00:00:00,2016-09-30 03:00:00,2016-09-30 06:00:00
DWPC,10.25,10.84,11.13,12.4,13.19,12.77,13.14,14.17,14.03
HCLD,0.0,29.0,25.0,0.0,0.0,53.0,1.0,14.0,66.0
LCLD,22.0,85.0,81.0,91.0,95.0,17.0,1.0,3.0,99.0
MCLD,0.0,16.0,0.0,22.0,0.0,0.0,0.0,1.0,41.0
PRCP,0.0,0.03,0.05,0.59,0.22,0.71,0.23,0.14,0.26
PRES,988.3,988.6,989.4,990.3,991.0,990.5,990.8,991.2,989.6
TMPC,13.14,13.74,14.04,14.44,17.84,19.64,15.54,15.24,15.64
UWND,0.7,0.1,-1.4,0.3,-3.4,-2.8,0.0,-2.1,-1.7
VWND,-6.0,-5.5,-5.8,-5.1,-4.7,-3.7,-4.5,-5.3,-5.6
WSPD,6.040695324215583,5.500909015790027,5.966573556070519,5.10881590977792,5.800862004909271,4.640043103248073,4.5,5.70087712549569,5.852349955359812
