,2018-12-05 06:00:00,2018-12-05 09:00:00,2018-12-05 12:00:00,2018-12-05 15:00:00,2018-12-05 18:00:00,2018-12-05 21:00:00,2018-12-06 00:00:00,2018-12-06 03:00:00,2018-12-06 06:00:00
DWPC,-5.17,-5.73,-7.54,-8.76,-7.47,-6.14,-5.35,-3.77,-3.64
HCLD,13.0,79.0,47.0,0.0,0.0,0.0,0.0,39.0,50.0
LCLD,100.0,74.0,49.0,3.0,20.0,15.0,8.0,0.0,0.0
MCLD,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0
PRCP,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,993.6,993.6,994.4,995.7,995.4,994.7,995.0,995.1,994.6
TMPC,-2.46,-3.46,-4.16,-2.96,0.44,1.24,-1.16,-0.76,-0.86
UWND,3.7,3.9,4.2,4.9,4.9,4.5,2.0,3.4,3.1
VWND,-1.1,-0.3,-0.4,-0.7,-0.7,1.7,3.3,3.8,3.9
WSPD,3.8600518131237567,3.9115214431215892,4.219004621945797,4.949747468305833,4.949747468305833,4.810405388322278,3.8587562763149474,5.0990195135927845,4.98196748283246
