,2015-03-23 06:00:00,2015-03-23 09:00:00,2015-03-23 12:00:00,2015-03-23 15:00:00,2015-03-23 18:00:00,2015-03-23 21:00:00,2015-03-24 00:00:00,2015-03-24 03:00:00,2015-03-24 06:00:00
DWPC,-4.62,-5.26,-6.3,-7.41,-5.65,-2.27,-1.0,-0.98,-1.22
HCLD,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,34.0,96.0,98.0,96.0,91.0,87.0
MCLD,0.0,49.0,39.0,64.0,22.0,1.0,-9999.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.06,0.0,0.14,0.04,0.04,0.0
PRES,994.8,994.6,994.7,995.7,995.5,994.3,994.6,996.3,995.5
TMPC,2.34,1.64,0.44,2.64,2.74,1.44,1.04,0.94,0.74
UWND,-4.4,-4.8,-5.5,-7.3,-8.6,-6.4,-5.8,-5.5,-5.2
VWND,-2.0,-1.2,-0.6,-0.5,-1.9,0.0,-1.4,-1.2,0.1
WSPD,4.833218389437829,4.947726750741193,5.532630477449222,7.3171032519706865,8.807383266328314,6.4,5.966573556070519,5.629387178015028,5.200961449578338
