,2017-04-29 06:00:00,2017-04-29 09:00:00,2017-04-29 12:00:00,2017-04-29 15:00:00,2017-04-29 18:00:00,2017-04-29 21:00:00,2017-04-30 00:00:00,2017-04-30 03:00:00,2017-04-30 06:00:00
DWPC,12.66,12.46,13.37,14.0,13.59,17.17,17.94,17.44,14.65
HCLD,-9999.0,97.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0
LCLD,6.0,3.0,51.0,85.0,99.0,99.0,63.0,9.0,63.0
MCLD,0.0,0.0,82.0,78.0,4.0,1.0,1.0,80.0,98.0
PRCP,0.0,2.3,4.08,4.44,10.41,1.42,18.09,29.87,24.08
PRES,985.2,987.1,987.6,987.5,987.1,985.9,984.3,984.1,984.9
TMPC,13.04,12.74,13.84,14.74,14.14,17.64,18.44,18.04,15.14
UWND,-1.3,-1.7,-3.1,-4.1,-3.8,-2.0,-1.1,3.3,0.9
VWND,-2.2,-0.3,-3.3,-3.4,-4.1,0.3,1.4,-3.8,0.1
WSPD,2.5553864678361276,1.7262676501632068,4.527692569068709,5.32634959423431,5.5901699437494745,2.0223748416156684,1.7804493814764855,5.032891812864648,0.9055385138137417
