,2015-11-21 06:00:00,2015-11-21 09:00:00,2015-11-21 12:00:00,2015-11-21 15:00:00,2015-11-21 18:00:00,2015-11-21 21:00:00,2015-11-22 00:00:00,2015-11-22 03:00:00,2015-11-22 06:00:00
DWPC,-5.46,-2.67,-0.63,0.52,-0.17,-2.26,-4.99,-9.56,-11.26
HCLD,65.0,67.0,89.0,53.0,1.0,0.0,0.0,0.0,0.0
LCLD,73.0,95.0,97.0,98.0,94.0,100.0,82.0,2.0,0.0
MCLD,99.0,100.0,100.0,100.0,98.0,100.0,34.0,0.0,0.0
PRCP,0.0,2.64,3.8,3.44,2.94,0.98,0.05,0.0,0.0
PRES,990.9,989.1,986.5,985.1,985.5,988.7,992.5,995.1,996.7
TMPC,5.54,3.64,2.04,1.24,0.44,-0.16,-2.96,-7.56,-9.46
UWND,-7.3,-7.1,-4.3,-3.0,1.2,6.1,7.0,5.4,4.9
VWND,2.4,2.7,1.6,-1.3,-7.1,-10.2,-7.4,-4.3,-2.6
WSPD,7.684399781375251,7.596051605933177,4.588027898781784,3.269556544854363,7.200694410957876,11.884864324004713,10.186265262597475,6.902897942168927,5.547071299343465
