,2011-04-02 06:00:00,2011-04-02 09:00:00,2011-04-02 12:00:00,2011-04-02 15:00:00,2011-04-02 18:00:00,2011-04-02 21:00:00,2011-04-03 00:00:00,2011-04-03 03:00:00,2011-04-03 06:00:00
DWPC,2.72,1.83,1.03,2.23,2.84,2.33,2.87,2.17,1.63
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,9.0
LCLD,24.0,0.0,0.0,1.0,3.0,1.0,-9999.0,18.0,20.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,39.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,980.7,981.4,983.3,985.8,986.9,986.2,986.8,988.2,987.5
TMPC,3.94,2.54,1.54,7.04,10.84,12.44,8.14,7.34,6.24
UWND,4.4,4.6,4.2,5.3,5.6,5.1,2.7,0.8,-2.2
VWND,-0.7,-1.2,-1.5,-2.6,-1.9,-1.6,0.0,0.6,2.2
WSPD,4.455333881989093,4.7539457296018846,4.459820624195552,5.903388857258177,5.913543776789007,5.345091205957107,2.7,1.0,3.111269837220809
