,2018-12-11 06:00:00,2018-12-11 09:00:00,2018-12-11 12:00:00,2018-12-11 15:00:00,2018-12-11 18:00:00,2018-12-11 21:00:00,2018-12-12 00:00:00,2018-12-12 03:00:00,2018-12-12 06:00:00
DWPC,-5.86,-6.19,-6.53,-5.17,-3.05,-1.91,-2.82,-2.95,-1.74
HCLD,0.0,0.0,18.0,10.0,5.0,25.0,22.0,59.0,79.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,16.0,51.0,34.0,8.0,24.0,38.0,69.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,995.7,994.8,994.0,993.8,992.3,990.4,990.6,990.3,988.8
TMPC,-3.76,-3.66,-3.36,-1.66,1.84,2.34,-0.36,-0.26,0.64
UWND,3.3,3.3,3.7,4.6,4.5,3.3,2.4,1.7,1.2
VWND,2.2,2.5,2.8,3.0,3.1,2.8,2.8,2.7,3.4
WSPD,3.966106403010388,4.1400483088968905,4.640043103248073,5.491812087098392,5.4644304369257,4.32781700167648,3.6878177829171546,3.1906112267087634,3.605551275463989
