,2012-05-04 06:00:00,2012-05-04 09:00:00,2012-05-04 12:00:00,2012-05-04 15:00:00,2012-05-04 18:00:00,2012-05-04 21:00:00,2012-05-05 00:00:00,2012-05-05 03:00:00,2012-05-05 06:00:00
DWPC,18.77,18.63,19.12,20.23,21.15,21.46,22.1,21.08,20.42
HCLD,100.0,99.0,99.0,62.0,96.0,63.0,69.0,48.0,92.0
LCLD,0.0,7.0,37.0,93.0,93.0,46.0,0.0,0.0,0.0
MCLD,0.0,15.0,3.0,0.0,90.0,4.0,0.0,1.0,63.0
PRCP,0.0,2.17,0.03,2.43,0.2,1.21,0.33,2.23,1.04
PRES,987.0,984.2,985.3,985.9,985.3,983.4,983.0,983.6,982.3
TMPC,19.44,19.14,19.94,22.04,23.94,27.14,25.24,22.24,22.34
UWND,-0.2,0.4,1.6,1.2,1.2,1.3,0.0,1.8,0.1
VWND,3.1,4.8,3.3,2.4,3.0,3.3,2.0,1.8,-1.9
WSPD,3.1064449134018135,4.8166378315169185,3.6674241641784495,2.6832815729997477,3.2310988842807022,3.5468295701936396,2.0,2.545584412271571,1.9026297590440446
