,2018-12-29 06:00:00,2018-12-29 09:00:00,2018-12-29 12:00:00,2018-12-29 15:00:00,2018-12-29 18:00:00,2018-12-29 21:00:00,2018-12-30 00:00:00,2018-12-30 03:00:00,2018-12-30 06:00:00
DWPC,-5.31,-4.99,-4.63,-4.32,-4.29,-4.62,-5.11,-5.84,-6.88
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,1.0,0.0,6.0,6.0,7.0,94.0,63.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,22.0,43.0,21.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,994.3,996.0,997.4,999.1,998.1,998.0,998.0,997.4,996.6
TMPC,-1.36,-1.76,-1.96,-0.76,1.64,1.04,-1.36,-2.26,-2.66
UWND,4.9,4.1,3.1,3.3,3.1,3.7,2.4,2.3,2.4
VWND,-1.0,-1.2,-0.7,-0.7,-0.3,0.0,0.2,0.5,1.3
WSPD,5.000999900019996,4.272001872658765,3.178049716414141,3.3734255586865998,3.1144823004794877,3.7,2.4083189157584592,2.3537204591879637,2.7294688127912363
