,2011-03-29 06:00:00,2011-03-29 09:00:00,2011-03-29 12:00:00,2011-03-29 15:00:00,2011-03-29 18:00:00,2011-03-29 21:00:00,2011-03-30 00:00:00,2011-03-30 03:00:00,2011-03-30 06:00:00
DWPC,-5.7,-6.29,-6.11,-6.16,-4.49,-3.42,-2.19,-2.01,-2.55
HCLD,14.0,72.0,78.0,94.0,58.0,72.0,76.0,35.0,17.0
LCLD,0.0,13.0,37.0,52.0,6.0,0.0,0.0,0.0,0.0
MCLD,95.0,92.0,82.0,95.0,23.0,0.0,6.0,67.0,99.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,995.9,995.4,997.0,997.4,996.8,994.0,994.1,994.8,994.6
TMPC,-1.66,-1.66,-1.46,2.74,7.44,8.14,3.94,2.24,0.74
UWND,-3.1,-3.2,-2.8,-3.1,-3.0,-3.3,-2.7,-2.6,-2.5
VWND,-2.7,-2.2,-1.9,-1.8,-1.4,-1.8,-1.2,-2.8,-3.1
WSPD,4.110960958218893,3.88329756778952,3.383784863137726,3.5846896657869842,3.3105890714493698,3.7589892258425004,2.9546573405388314,3.82099463490856,3.9824615503479754
