,2020-01-11 06:00:00,2020-01-11 09:00:00,2020-01-11 12:00:00,2020-01-11 15:00:00,2020-01-11 18:00:00,2020-01-11 21:00:00,2020-01-12 00:00:00,2020-01-12 03:00:00,2020-01-12 06:00:00
DWPC,13.34,10.84,7.32,3.36,0.68,0.32,0.01,-2.73,-4.1
HCLD,98.0,93.0,97.0,100.0,100.0,100.0,67.0,33.0,52.0
LCLD,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MCLD,97.0,67.0,83.0,100.0,100.0,92.0,63.0,40.0,48.0
PRCP,0.0,16.32,9.97,3.8299999999999996,0.01,0.09,3.08,0.1,0.73
PRES,978.3,976.0,979.0,980.7,979.7,975.8,978.6,981.7,987.5
TMPC,15.24,11.74,8.24,5.34,3.24,2.34,1.34,-0.36,-2.16
UWND,-0.5,2.6,-2.3,-1.6,-5.1,-3.0,1.0,3.7,3.7
VWND,10.7,-7.0,-5.5,-8.6,-7.0,-7.9,-7.5,-5.4,-4.5
WSPD,10.711675872616757,7.467261881037787,5.961543424315552,8.747571091451615,8.66083136886985,8.450443775329198,7.566372975210778,6.545991139621258,5.825804665451804
