,2018-04-27 06:00:00,2018-04-27 09:00:00,2018-04-27 12:00:00,2018-04-27 15:00:00,2018-04-27 18:00:00,2018-04-27 21:00:00,2018-04-28 00:00:00,2018-04-28 03:00:00,2018-04-28 06:00:00
DWPC,3.12,4.71,6.31,6.29,2.5,3.23,4.63,7.98,3.76
HCLD,49.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,4.0,3.0,2.0,0.0,0.0,56.0,36.0
MCLD,6.0,25.0,13.0,0.0,0.0,0.0,0.0,33.0,17.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.06
PRES,983.8,982.7,983.1,984.4,983.9,982.0,980.8,981.8,983.7
TMPC,10.84,9.64,9.64,13.44,16.64,17.84,15.84,14.04,9.44
UWND,1.8,3.1,2.8,2.2,3.6,5.8,4.7,5.9,3.1
VWND,1.3,0.4,-3.5,-5.2,-3.6,-0.9,2.0,-1.3,-2.9
WSPD,2.220360331117452,3.125699921617557,4.4821869662029945,5.646237685397242,5.091168824543142,5.869412236331676,5.107837115648854,6.041522986797286,4.244997055358225
