,2018-01-10 06:00:00,2018-01-10 09:00:00,2018-01-10 12:00:00,2018-01-10 15:00:00,2018-01-10 18:00:00,2018-01-10 21:00:00,2018-01-11 00:00:00,2018-01-11 03:00:00,2018-01-11 06:00:00
DWPC,0.95,1.67,2.34,4.39,6.59,7.95,8.18,8.89,9.46
HCLD,76.0,0.0,13.0,46.0,54.0,100.0,100.0,100.0,100.0
LCLD,42.0,100.0,100.0,100.0,100.0,100.0,98.0,98.0,99.0
MCLD,99.0,57.0,28.0,0.0,0.0,39.0,68.0,0.0,0.0
PRCP,0.0,0.47,1.01,0.36,0.79,0.2,0.39,0.18,0.6100000000000001
PRES,992.3,990.4,989.0,988.1,986.3,984.0,983.8,983.6,983.3
TMPC,1.44,2.04,2.54,4.64,6.84,8.74,9.14,10.14,10.54
UWND,-2.1,-1.0,-0.5,1.2,0.7,1.0,0.6,1.3,0.7
VWND,4.0,4.5,4.5,4.7,6.3,6.7,7.2,7.6,6.9
WSPD,4.517742799230607,4.6097722286464435,4.527692569068709,4.850773134253962,6.338769596696191,6.774215821775979,7.224956747275377,7.710382610480494,6.935416353759881
