,2013-11-15 06:00:00,2013-11-15 09:00:00,2013-11-15 12:00:00,2013-11-15 15:00:00,2013-11-15 18:00:00,2013-11-15 21:00:00,2013-11-16 00:00:00,2013-11-16 03:00:00,2013-11-16 06:00:00
DWPC,-1.83,-1.8,-2.15,-1.79,-1.13,0.14,0.86,0.48,0.55
HCLD,96.0,98.0,66.0,38.0,78.0,99.0,43.0,0.0,14.0
LCLD,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
MCLD,38.0,92.0,60.0,1.0,43.0,96.0,2.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
PRES,990.5,989.9,990.6,990.9,990.3,989.8,990.0,990.0,989.5
TMPC,2.44,2.74,1.34,4.14,8.04,6.84,3.64,3.14,2.94
UWND,2.2,2.0,1.7,2.0,2.0,1.2,-0.1,-0.2,-0.7
VWND,4.8,4.4,3.9,3.8,4.3,5.1,3.9,3.9,4.5
WSPD,5.280151512977634,4.833218389437829,4.254409477236529,4.294182110716777,4.742362280551751,5.239274758971894,3.9012818406262317,3.905124837953327,4.55411901469428
